millis,type,message
3543,INFO, sysConfig | sst sampling period: 1
3553,INFO, sysConfig | sst n samples to avg: 6
3563,INFO, sysConfig | partition thresh bin: 7
3573,INFO, sysConfig | gps sleep enable: 1
3584,INFO, sysConfig | idle checkin period: 0
3594,INFO, sysConfig | bridge enable: 1
3602,INFO, sysConfig | log smdata sd: 1
3852,INFO,External hw available: 00000001
3883,INFO,SST initialized
4036,INFO,powerData | solV: 7.53
4063,INFO,powerData | solI: 0.03
4081,INFO,powerData | battV: 0.03
4102,INFO,powerData | battI: -0.01
4122,INFO,powerData | busV: 3.67
4141,INFO,powerData | busI: 0.05
4161,INFO,powerData | BQ status reg: 133
4179,INFO,powerData | Fault reg: 5
4200,INFO,powerData | Charge status: 0
4220,INFO,powerData | DPM status: 0
4247,INFO,Loaded OP MODE: 40962
4333,DEBUG,Iridium fail reset count: 0
6946,INFO,imei: 300434064609100
7573,DEBUG,GPS fail reset count: 0
13058,ERROR, sysError | BattV: 1
13137,WARN,Disabling IridiumMessageSender transmissions
42123,INFO,GpsSigErr changed to NO_ERR
42145,INFO,Starting collection m: 0 t: 0 at 1686349369.00
3108,DEBUG,SD Card init SUCCESS!
3129,DEBUG,ext ram fail reset count: 0
3145,INFO,session id: 1829
3155,INFO,reset source: 1
3174,INFO,Device Id: 64609100
3192,INFO,Firmware SHA: 93CE0B95
3211,INFO,MAX_SAMPLE_GAP_S: 3.00
3221,INFO,SPIKE_G_TH: 3.00
3229,INFO,MAX_MESSAGE_LEN_FULL: 301
3235,INFO,MAX_MESSAGE_LEN_BASIC: 51
3244,INFO,MAX_MESSAGE_LEN_SM: 341
3246,INFO,MESSAGE_QUEUE_LEN: 10
3254,INFO,STRICT_NMEA: 1
3258,INFO,MAIN_DECK_HW_VERSION: 6
3266,INFO,F_MIN: 0.03
3272,INFO,F_MAX: 0.80
3293,INFO, sysConfig | sd reset max: 5
3305,INFO, sysConfig | wd enable: 1
3313,INFO, sysConfig | prod log mode: 1
3321,INFO, sysConfig | log filt sd: 1
3330,INFO, sysConfig | log gps sd: 1
3338,INFO, sysConfig | gps log lvl: 0
3346,INFO, sysConfig | log pow sd: 1
3354,INFO, sysConfig | log nmea sd: 1
3362,INFO, sysConfig | log irid sd: 1
3371,INFO, sysConfig | log fft sd: 1
3379,INFO, sysConfig | log spec sd: 0
3387,INFO, sysConfig | log speca sd: 0
3395,INFO, sysConfig | log dre sd: 1
3407,INFO, sysConfig | log message sd: 1
3418,INFO, sysConfig | statistics mode: 1
3426,INFO, sysConfig | log gmn sd: 1
3434,INFO, sysConfig | min messages period basic: 0
3446,INFO, sysConfig | min messages period full: 0
3457,INFO, sysConfig | gps power lvl: 1
3465,INFO, sysConfig | log gmn 1s: 0
3473,INFO, sysConfig | log bin sd: 0
3481,INFO, sysConfig | message samples basic: 2
3493,INFO, sysConfig | self test: 0
3500,INFO, sysConfig | self test reset max: 2
3510,INFO, sysConfig | vis led enable: 1
3524,INFO, sysConfig | log sst sd: 1
3532,INFO, sysConfig | external hardware reset max: 5
3545,INFO, sysConfig | sst sampling period: 1
3553,INFO, sysConfig | sst n samples to avg: 6
3565,INFO, sysConfig | partition thresh bin: 7
3575,INFO, sysConfig | gps sleep enable: 1
3584,INFO, sysConfig | idle checkin period: 0
3594,INFO, sysConfig | bridge enable: 1
3602,INFO, sysConfig | log smdata sd: 1
3852,INFO,External hw available: 00000001
3885,INFO,SST initialized
4038,INFO,powerData | solV: 7.56
4065,INFO,powerData | solI: 0.03
4083,INFO,powerData | battV: 0.03
4104,INFO,powerData | battI: -0.01
4124,INFO,powerData | busV: 3.67
4143,INFO,powerData | busI: 0.05
4163,INFO,powerData | BQ status reg: 133
4182,INFO,powerData | Fault reg: 5
4202,INFO,powerData | Charge status: 0
4222,INFO,powerData | DPM status: 0
4249,INFO,Loaded OP MODE: 40962
4335,DEBUG,Iridium fail reset count: 0
6948,INFO,imei: 300434064609100
7575,DEBUG,GPS fail reset count: 0
13105,ERROR, sysError | BattV: 1
13180,WARN,Disabling IridiumMessageSender transmissions
34050,INFO,GpsSigErr changed to NO_ERR
34072,INFO,Starting collection m: 0 t: 0 at 1686349411.00
50231,INFO,Max CNO changed from -1 to 49
146356,INFO,Starting analysis m: 0 t: 0 e: 0
147662,INFO,Completed analysis m: 0 t: 0 e: 0
190328,WARN,BACK IN TIME 1686349567.00 to 1686349566.40
190732,WARN,BACK IN TIME 1686349567.00 to 1686349566.80
191129,WARN,SMALL SAMPLE PERIOD: from 1686349567.00 to 1686349567.20
191533,WARN,BAD TIMEBASE from 1686349567.00 to 1686349567.60
191940,WARN,BAD TIMEBASE from 1686349567.00 to 1686349568.00
192329,WARN,BAD TIMEBASE from 1686349567.00 to 1686349568.40
192739,WARN,BAD TIMEBASE from 1686349567.00 to 1686349568.80
193136,WARN,BAD TIMEBASE from 1686349567.00 to 1686349569.20
193540,WARN,BAD TIMEBASE from 1686349567.00 to 1686349569.60
193931,WARN,BAD TIMEBASE from 1686349567.00 to 1686349570.00
194332,WARN,EXCEED MAX GAP: dt: 3.40 from 1686349567.00 to 1686349570.40
3123,DEBUG,SD Card init SUCCESS!
3143,DEBUG,ext ram fail reset count: 0
3162,INFO,session id: 1830
3170,INFO,reset source: 1
3188,INFO,Device Id: 64609100
3207,INFO,Firmware SHA: 93CE0B95
3227,INFO,MAX_SAMPLE_GAP_S: 3.00
3237,INFO,SPIKE_G_TH: 3.00
3244,INFO,MAX_MESSAGE_LEN_FULL: 301
3252,INFO,MAX_MESSAGE_LEN_BASIC: 51
3260,INFO,MAX_MESSAGE_LEN_SM: 341
3262,INFO,MESSAGE_QUEUE_LEN: 10
3270,INFO,STRICT_NMEA: 1
3274,INFO,MAIN_DECK_HW_VERSION: 6
3282,INFO,F_MIN: 0.03
3289,INFO,F_MAX: 0.80
3307,INFO, sysConfig | sd reset max: 5
3319,INFO, sysConfig | wd enable: 1
3328,INFO, sysConfig | prod log mode: 1
3336,INFO, sysConfig | log filt sd: 1
3344,INFO, sysConfig | log gps sd: 1
3352,INFO, sysConfig | gps log lvl: 0
3360,INFO, sysConfig | log pow sd: 1
3368,INFO, sysConfig | log nmea sd: 1
3377,INFO, sysConfig | log irid sd: 1
3385,INFO, sysConfig | log fft sd: 1
3393,INFO, sysConfig | log spec sd: 0
3401,INFO, sysConfig | log speca sd: 0
3411,INFO, sysConfig | log dre sd: 1
3422,INFO, sysConfig | log message sd: 1
3432,INFO, sysConfig | statistics mode: 1
3440,INFO, sysConfig | log gmn sd: 1
3448,INFO, sysConfig | min messages period basic: 0
3461,INFO, sysConfig | min messages period full: 0
3471,INFO, sysConfig | gps power lvl: 1
3481,INFO, sysConfig | log gmn 1s: 0
3489,INFO, sysConfig | log bin sd: 0
3495,INFO, sysConfig | message samples basic: 2
3508,INFO, sysConfig | self test: 0
3514,INFO, sysConfig | self test reset max: 2
3524,INFO, sysConfig | vis led enable: 1
3538,INFO, sysConfig | log sst sd: 1
3547,INFO, sysConfig | external hardware reset max: 5
3559,INFO, sysConfig | sst sampling period: 1
3569,INFO, sysConfig | sst n samples to avg: 6
3579,INFO, sysConfig | partition thresh bin: 7
3590,INFO, sysConfig | gps sleep enable: 1
3598,INFO, sysConfig | idle checkin period: 0
3608,INFO, sysConfig | bridge enable: 1
3618,INFO, sysConfig | log smdata sd: 1
3866,INFO,External hw available: 00000001
3899,INFO,SST initialized
4052,INFO,powerData | solV: 7.56
4079,INFO,powerData | solI: 0.03
4098,INFO,powerData | battV: 0.03
4118,INFO,powerData | battI: -0.01
4139,INFO,powerData | busV: 3.67
4157,INFO,powerData | busI: 0.05
4177,INFO,powerData | BQ status reg: 133
4196,INFO,powerData | Fault reg: 5
4216,INFO,powerData | Charge status: 0
4237,INFO,powerData | DPM status: 0
4263,INFO,Loaded OP MODE: 40962
4349,DEBUG,Iridium fail reset count: 0
6963,INFO,imei: 300434064609100
7589,DEBUG,GPS fail reset count: 0
13117,ERROR, sysError | BattV: 1
13193,WARN,Disabling IridiumMessageSender transmissions
26908,INFO,GpsSigErr changed to NO_ERR
26931,INFO,Starting collection m: 0 t: 0 at 1686349681.00
30230,INFO,Max CNO changed from -1 to 49
139278,INFO,Starting analysis m: 0 t: 0 e: 0
140593,INFO,Completed analysis m: 0 t: 0 e: 0
190484,INFO,Starting analysis m: 0 t: 0 e: 1
191971,INFO,Completed analysis m: 0 t: 0 e: 1
241700,INFO,Starting analysis m: 0 t: 0 e: 2
243228,INFO,Completed analysis m: 0 t: 0 e: 2
292907,INFO,Starting analysis m: 0 t: 0 e: 3
294412,INFO,Completed analysis m: 0 t: 0 e: 3
300007,INFO,powerData | solV: 7.50
300032,INFO,powerData | solI: 0.05
300052,INFO,powerData | battV: 0.02
300070,INFO,powerData | battI: -0.01
300091,INFO,powerData | busV: 3.66
300109,INFO,powerData | busI: 0.08
300128,INFO,powerData | BQ status reg: 133
300148,INFO,powerData | Fault reg: 5
300167,INFO,powerData | Charge status: 0
300185,INFO,powerData | DPM status: 0
344125,INFO,Starting analysis m: 0 t: 0 e: 4
345628,INFO,Completed analysis m: 0 t: 0 e: 4
395325,INFO,Starting analysis m: 0 t: 0 e: 5
396814,INFO,Completed analysis m: 0 t: 0 e: 5
446533,INFO,Starting analysis m: 0 t: 0 e: 6
448032,INFO,Completed analysis m: 0 t: 0 e: 6
497739,INFO,Starting analysis m: 0 t: 0 e: 7
499228,INFO,Completed analysis m: 0 t: 0 e: 7
548952,INFO,Starting analysis m: 0 t: 0 e: 8
550451,INFO,Completed analysis m: 0 t: 0 e: 8
3100,DEBUG,SD Card init SUCCESS!
3119,DEBUG,ext ram fail reset count: 0
3137,INFO,session id: 1831
3147,INFO,reset source: 1
3164,INFO,Device Id: 64609100
3182,INFO,Firmware SHA: 93CE0B95
3201,INFO,MAX_SAMPLE_GAP_S: 3.00
3213,INFO,SPIKE_G_TH: 3.00
3219,INFO,MAX_MESSAGE_LEN_FULL: 301
3227,INFO,MAX_MESSAGE_LEN_BASIC: 51
3235,INFO,MAX_MESSAGE_LEN_SM: 341
3237,INFO,MESSAGE_QUEUE_LEN: 10
3244,INFO,STRICT_NMEA: 1
3250,INFO,MAIN_DECK_HW_VERSION: 6
3258,INFO,F_MIN: 0.03
3262,INFO,F_MAX: 0.80
3282,INFO, sysConfig | sd reset max: 5
3295,INFO, sysConfig | wd enable: 1
3303,INFO, sysConfig | prod log mode: 1
3311,INFO, sysConfig | log filt sd: 1
3319,INFO, sysConfig | log gps sd: 1
3328,INFO, sysConfig | gps log lvl: 0
3336,INFO, sysConfig | log pow sd: 1
3344,INFO, sysConfig | log nmea sd: 1
3352,INFO, sysConfig | log irid sd: 1
3360,INFO, sysConfig | log fft sd: 1
3368,INFO, sysConfig | log spec sd: 0
3377,INFO, sysConfig | log speca sd: 0
3385,INFO, sysConfig | log dre sd: 1
3397,INFO, sysConfig | log message sd: 1
3407,INFO, sysConfig | statistics mode: 1
3416,INFO, sysConfig | log gmn sd: 1
3424,INFO, sysConfig | min messages period basic: 0
3436,INFO, sysConfig | min messages period full: 0
3446,INFO, sysConfig | gps power lvl: 1
3454,INFO, sysConfig | log gmn 1s: 0
3463,INFO, sysConfig | log bin sd: 0
3471,INFO, sysConfig | message samples basic: 2
3481,INFO, sysConfig | self test: 0
3489,INFO, sysConfig | self test reset max: 2
3500,INFO, sysConfig | vis led enable: 1
3514,INFO, sysConfig | log sst sd: 1
3522,INFO, sysConfig | external hardware reset max: 5
3532,INFO, sysConfig | sst sampling period: 1
3543,INFO, sysConfig | sst n samples to avg: 6
3553,INFO, sysConfig | partition thresh bin: 7
3563,INFO, sysConfig | gps sleep enable: 1
3573,INFO, sysConfig | idle checkin period: 0
3584,INFO, sysConfig | bridge enable: 1
3592,INFO, sysConfig | log smdata sd: 1
3842,INFO,External hw available: 00000001
3874,INFO,SST initialized
4028,INFO,powerData | solV: 7.58
4055,INFO,powerData | solI: 0.03
4073,INFO,powerData | battV: 0.02
4093,INFO,powerData | battI: -0.01
4114,INFO,powerData | busV: 3.67
4132,INFO,powerData | busI: 0.05
4153,INFO,powerData | BQ status reg: 133
4171,INFO,powerData | Fault reg: 5
4192,INFO,powerData | Charge status: 0
4212,INFO,powerData | DPM status: 0
4241,INFO,Loaded OP MODE: 40962
4327,DEBUG,Iridium fail reset count: 0
6940,INFO,imei: 300434064609100
7567,DEBUG,GPS fail reset count: 0
13062,ERROR, sysError | BattV: 1
13139,WARN,Disabling IridiumMessageSender transmissions
40462,INFO,GpsSigErr changed to NO_ERR
40484,INFO,Starting collection m: 0 t: 0 at 1686350281.00
50221,INFO,Max CNO changed from -1 to 49
3112,DEBUG,SD Card init SUCCESS!
3131,DEBUG,ext ram fail reset count: 0
3149,INFO,session id: 1832
3160,INFO,reset source: 1
3176,INFO,Device Id: 64609100
3194,INFO,Firmware SHA: 93CE0B95
3215,INFO,MAX_SAMPLE_GAP_S: 3.00
3225,INFO,SPIKE_G_TH: 3.00
3231,INFO,MAX_MESSAGE_LEN_FULL: 301
3239,INFO,MAX_MESSAGE_LEN_BASIC: 51
3248,INFO,MAX_MESSAGE_LEN_SM: 341
3250,INFO,MESSAGE_QUEUE_LEN: 10
3258,INFO,STRICT_NMEA: 1
3262,INFO,MAIN_DECK_HW_VERSION: 6
3270,INFO,F_MIN: 0.03
3274,INFO,F_MAX: 0.80
3295,INFO, sysConfig | sd reset max: 5
3307,INFO, sysConfig | wd enable: 1
3315,INFO, sysConfig | prod log mode: 1
3323,INFO, sysConfig | log filt sd: 1
3332,INFO, sysConfig | log gps sd: 1
3340,INFO, sysConfig | gps log lvl: 0
3348,INFO, sysConfig | log pow sd: 1
3356,INFO, sysConfig | log nmea sd: 1
3364,INFO, sysConfig | log irid sd: 1
3373,INFO, sysConfig | log fft sd: 1
3381,INFO, sysConfig | log spec sd: 0
3389,INFO, sysConfig | log speca sd: 0
3397,INFO, sysConfig | log dre sd: 1
3409,INFO, sysConfig | log message sd: 1
3420,INFO, sysConfig | statistics mode: 1
3428,INFO, sysConfig | log gmn sd: 1
3436,INFO, sysConfig | min messages period basic: 0
3448,INFO, sysConfig | min messages period full: 0
3459,INFO, sysConfig | gps power lvl: 1
3467,INFO, sysConfig | log gmn 1s: 0
3475,INFO, sysConfig | log bin sd: 0
3483,INFO, sysConfig | message samples basic: 2
3493,INFO, sysConfig | self test: 0
3502,INFO, sysConfig | self test reset max: 2
3512,INFO, sysConfig | vis led enable: 1
3526,INFO, sysConfig | log sst sd: 1
3534,INFO, sysConfig | external hardware reset max: 5
3545,INFO, sysConfig | sst sampling period: 1
3555,INFO, sysConfig | sst n samples to avg: 6
3565,INFO, sysConfig | partition thresh bin: 7
3577,INFO, sysConfig | gps sleep enable: 1
3586,INFO, sysConfig | idle checkin period: 0
3596,INFO, sysConfig | bridge enable: 1
3604,INFO, sysConfig | log smdata sd: 1
3854,INFO,External hw available: 00000001
3887,INFO,SST initialized
4040,INFO,powerData | solV: 7.50
4069,INFO,powerData | solI: 0.03
4087,INFO,powerData | battV: 0.02
4108,INFO,powerData | battI: -0.01
4128,INFO,powerData | busV: 3.67
4147,INFO,powerData | busI: 0.05
4167,INFO,powerData | BQ status reg: 133
4186,INFO,powerData | Fault reg: 5
4206,INFO,powerData | Charge status: 0
4227,INFO,powerData | DPM status: 0
4253,INFO,Loaded OP MODE: 40962
4339,DEBUG,Iridium fail reset count: 0
6952,INFO,imei: 300434064609100
7579,DEBUG,GPS fail reset count: 0
13058,ERROR, sysError | BattV: 1
13137,WARN,Disabling IridiumMessageSender transmissions
41949,INFO,GpsSigErr changed to NO_ERR
41971,INFO,Starting collection m: 0 t: 0 at 1686350359.00
50276,INFO,Max CNO changed from -1 to 50
3115,DEBUG,SD Card init SUCCESS!
3133,DEBUG,ext ram fail reset count: 0
3151,INFO,session id: 1833
3162,INFO,reset source: 1
3178,INFO,Device Id: 64609100
3196,INFO,Firmware SHA: 93CE0B95
3217,INFO,MAX_SAMPLE_GAP_S: 3.00
3227,INFO,SPIKE_G_TH: 3.00
3233,INFO,MAX_MESSAGE_LEN_FULL: 301
3241,INFO,MAX_MESSAGE_LEN_BASIC: 51
3250,INFO,MAX_MESSAGE_LEN_SM: 341
3252,INFO,MESSAGE_QUEUE_LEN: 10
3260,INFO,STRICT_NMEA: 1
3264,INFO,MAIN_DECK_HW_VERSION: 6
3272,INFO,F_MIN: 0.03
3276,INFO,F_MAX: 0.80
3297,INFO, sysConfig | sd reset max: 5
3309,INFO, sysConfig | wd enable: 1
3317,INFO, sysConfig | prod log mode: 1
3325,INFO, sysConfig | log filt sd: 1
3334,INFO, sysConfig | log gps sd: 1
3342,INFO, sysConfig | gps log lvl: 0
3350,INFO, sysConfig | log pow sd: 1
3358,INFO, sysConfig | log nmea sd: 1
3366,INFO, sysConfig | log irid sd: 1
3375,INFO, sysConfig | log fft sd: 1
3383,INFO, sysConfig | log spec sd: 0
3391,INFO, sysConfig | log speca sd: 0
3399,INFO, sysConfig | log dre sd: 1
3411,INFO, sysConfig | log message sd: 1
3422,INFO, sysConfig | statistics mode: 1
3430,INFO, sysConfig | log gmn sd: 1
3438,INFO, sysConfig | min messages period basic: 0
3450,INFO, sysConfig | min messages period full: 0
3461,INFO, sysConfig | gps power lvl: 1
3471,INFO, sysConfig | log gmn 1s: 0
3477,INFO, sysConfig | log bin sd: 0
3485,INFO, sysConfig | message samples basic: 2
3497,INFO, sysConfig | self test: 0
3504,INFO, sysConfig | self test reset max: 2
3514,INFO, sysConfig | vis led enable: 1
3528,INFO, sysConfig | log sst sd: 1
3536,INFO, sysConfig | external hardware reset max: 5
3549,INFO, sysConfig | sst sampling period: 1
3559,INFO, sysConfig | sst n samples to avg: 6
3569,INFO, sysConfig | partition thresh bin: 7
3579,INFO, sysConfig | gps sleep enable: 1
3588,INFO, sysConfig | idle checkin period: 0
3598,INFO, sysConfig | bridge enable: 1
3606,INFO, sysConfig | log smdata sd: 1
3856,INFO,External hw available: 00000001
3889,INFO,SST initialized
4042,INFO,powerData | solV: 7.53
4069,INFO,powerData | solI: 0.03
4087,INFO,powerData | battV: 0.02
4110,INFO,powerData | battI: -0.01
4130,INFO,powerData | busV: 3.67
4149,INFO,powerData | busI: 0.05
4169,INFO,powerData | BQ status reg: 133
4188,INFO,powerData | Fault reg: 5
4208,INFO,powerData | Charge status: 0
4229,INFO,powerData | DPM status: 0
4255,INFO,Loaded OP MODE: 40962
4341,DEBUG,Iridium fail reset count: 0
6955,INFO,imei: 300434064609100
7581,DEBUG,GPS fail reset count: 0
13070,ERROR, sysError | BattV: 1
13150,WARN,Disabling IridiumMessageSender transmissions
38758,INFO,GpsSigErr changed to NO_ERR
38780,INFO,Starting collection m: 0 t: 0 at 1686350419.00
50305,INFO,Max CNO changed from -1 to 50
151121,INFO,Starting analysis m: 0 t: 0 e: 0
152428,INFO,Completed analysis m: 0 t: 0 e: 0
3119,DEBUG,SD Card init SUCCESS!
3139,DEBUG,ext ram fail reset count: 0
3158,INFO,session id: 1834
3168,INFO,reset source: 1
3184,INFO,Device Id: 64609100
3203,INFO,Firmware SHA: 93CE0B95
3221,INFO,MAX_SAMPLE_GAP_S: 3.00
3233,INFO,SPIKE_G_TH: 3.00
3239,INFO,MAX_MESSAGE_LEN_FULL: 301
3248,INFO,MAX_MESSAGE_LEN_BASIC: 51
3256,INFO,MAX_MESSAGE_LEN_SM: 341
3258,INFO,MESSAGE_QUEUE_LEN: 10
3264,INFO,STRICT_NMEA: 1
3270,INFO,MAIN_DECK_HW_VERSION: 6
3278,INFO,F_MIN: 0.03
3282,INFO,F_MAX: 0.80
3303,INFO, sysConfig | sd reset max: 5
3315,INFO, sysConfig | wd enable: 1
3323,INFO, sysConfig | prod log mode: 1
3332,INFO, sysConfig | log filt sd: 1
3340,INFO, sysConfig | log gps sd: 1
3348,INFO, sysConfig | gps log lvl: 0
3356,INFO, sysConfig | log pow sd: 1
3364,INFO, sysConfig | log nmea sd: 1
3373,INFO, sysConfig | log irid sd: 1
3381,INFO, sysConfig | log fft sd: 1
3389,INFO, sysConfig | log spec sd: 0
3397,INFO, sysConfig | log speca sd: 0
3405,INFO, sysConfig | log dre sd: 1
3418,INFO, sysConfig | log message sd: 1
3426,INFO, sysConfig | statistics mode: 1
3436,INFO, sysConfig | log gmn sd: 1
3444,INFO, sysConfig | min messages period basic: 0
3457,INFO, sysConfig | min messages period full: 0
3467,INFO, sysConfig | gps power lvl: 1
3475,INFO, sysConfig | log gmn 1s: 0
3483,INFO, sysConfig | log bin sd: 0
3491,INFO, sysConfig | message samples basic: 2
3502,INFO, sysConfig | self test: 0
3510,INFO, sysConfig | self test reset max: 2
3520,INFO, sysConfig | vis led enable: 1
3534,INFO, sysConfig | log sst sd: 1
3543,INFO, sysConfig | external hardware reset max: 5
3553,INFO, sysConfig | sst sampling period: 1
3563,INFO, sysConfig | sst n samples to avg: 6
3573,INFO, sysConfig | partition thresh bin: 7
3584,INFO, sysConfig | gps sleep enable: 1
3594,INFO, sysConfig | idle checkin period: 0
3604,INFO, sysConfig | bridge enable: 1
3612,INFO, sysConfig | log smdata sd: 1
3862,INFO,External hw available: 00000001
3895,INFO,SST initialized
4048,INFO,powerData | solV: 7.52
4075,INFO,powerData | solI: 0.03
4093,INFO,powerData | battV: 0.03
4114,INFO,powerData | battI: -0.01
4134,INFO,powerData | busV: 3.67
4153,INFO,powerData | busI: 0.05
4173,INFO,powerData | BQ status reg: 133
4192,INFO,powerData | Fault reg: 5
4212,INFO,powerData | Charge status: 0
4233,INFO,powerData | DPM status: 0
4259,INFO,Loaded OP MODE: 40962
4345,DEBUG,Iridium fail reset count: 0
6959,INFO,imei: 300434064609100
7585,DEBUG,GPS fail reset count: 0
13099,ERROR, sysError | BattV: 1
13176,WARN,Disabling IridiumMessageSender transmissions
38744,INFO,GpsSigErr changed to NO_ERR
38766,INFO,Starting collection m: 0 t: 0 at 1686350611.00
50276,INFO,Max CNO changed from -1 to 50
3115,DEBUG,SD Card init SUCCESS!
3135,DEBUG,ext ram fail reset count: 0
3153,INFO,session id: 1835
3162,INFO,reset source: 1
3180,INFO,Device Id: 64609100
3198,INFO,Firmware SHA: 93CE0B95
3217,INFO,MAX_SAMPLE_GAP_S: 3.00
3229,INFO,SPIKE_G_TH: 3.00
3235,INFO,MAX_MESSAGE_LEN_FULL: 301
3244,INFO,MAX_MESSAGE_LEN_BASIC: 51
3250,INFO,MAX_MESSAGE_LEN_SM: 341
3254,INFO,MESSAGE_QUEUE_LEN: 10
3260,INFO,STRICT_NMEA: 1
3266,INFO,MAIN_DECK_HW_VERSION: 6
3272,INFO,F_MIN: 0.03
3278,INFO,F_MAX: 0.80
3299,INFO, sysConfig | sd reset max: 5
3311,INFO, sysConfig | wd enable: 1
3317,INFO, sysConfig | prod log mode: 1
3328,INFO, sysConfig | log filt sd: 1
3336,INFO, sysConfig | log gps sd: 1
3344,INFO, sysConfig | gps log lvl: 0
3352,INFO, sysConfig | log pow sd: 1
3360,INFO, sysConfig | log nmea sd: 1
3368,INFO, sysConfig | log irid sd: 1
3377,INFO, sysConfig | log fft sd: 1
3385,INFO, sysConfig | log spec sd: 0
3393,INFO, sysConfig | log speca sd: 0
3401,INFO, sysConfig | log dre sd: 1
3414,INFO, sysConfig | log message sd: 1
3422,INFO, sysConfig | statistics mode: 1
3432,INFO, sysConfig | log gmn sd: 1
3440,INFO, sysConfig | min messages period basic: 0
3450,INFO, sysConfig | min messages period full: 0
3463,INFO, sysConfig | gps power lvl: 1
3471,INFO, sysConfig | log gmn 1s: 0
3479,INFO, sysConfig | log bin sd: 0
3487,INFO, sysConfig | message samples basic: 2
3497,INFO, sysConfig | self test: 0
3506,INFO, sysConfig | self test reset max: 2
3516,INFO, sysConfig | vis led enable: 1
3528,INFO, sysConfig | log sst sd: 1
3536,INFO, sysConfig | external hardware reset max: 5
3549,INFO, sysConfig | sst sampling period: 1
3559,INFO, sysConfig | sst n samples to avg: 6
3569,INFO, sysConfig | partition thresh bin: 7
3579,INFO, sysConfig | gps sleep enable: 1
3590,INFO, sysConfig | idle checkin period: 0
3600,INFO, sysConfig | bridge enable: 1
3608,INFO, sysConfig | log smdata sd: 1
3858,INFO,External hw available: 00000001
3891,INFO,SST initialized
4044,INFO,powerData | solV: 7.50
4071,INFO,powerData | solI: 0.03
4089,INFO,powerData | battV: 0.02
4110,INFO,powerData | battI: -0.01
4130,INFO,powerData | busV: 3.67
4151,INFO,powerData | busI: 0.05
4171,INFO,powerData | BQ status reg: 133
4190,INFO,powerData | Fault reg: 5
4210,INFO,powerData | Charge status: 0
4231,INFO,powerData | DPM status: 0
4257,INFO,Loaded OP MODE: 40962
4343,DEBUG,Iridium fail reset count: 0
6957,INFO,imei: 300434064609100
7583,DEBUG,GPS fail reset count: 0
13053,ERROR, sysError | BattV: 1
13131,WARN,Disabling IridiumMessageSender transmissions
38805,INFO,GpsSigErr changed to NO_ERR
38828,INFO,Starting collection m: 0 t: 0 at 1686350701.00
50233,INFO,Max CNO changed from -1 to 49
3108,DEBUG,SD Card init SUCCESS!
3129,DEBUG,ext ram fail reset count: 0
3145,INFO,session id: 1836
3155,INFO,reset source: 1
3172,INFO,Device Id: 64609100
3192,INFO,Firmware SHA: 93CE0B95
3211,INFO,MAX_SAMPLE_GAP_S: 3.00
3221,INFO,SPIKE_G_TH: 3.00
3229,INFO,MAX_MESSAGE_LEN_FULL: 301
3235,INFO,MAX_MESSAGE_LEN_BASIC: 51
3244,INFO,MAX_MESSAGE_LEN_SM: 341
3246,INFO,MESSAGE_QUEUE_LEN: 10
3254,INFO,STRICT_NMEA: 1
3258,INFO,MAIN_DECK_HW_VERSION: 6
3266,INFO,F_MIN: 0.03
3272,INFO,F_MAX: 0.80
3291,INFO, sysConfig | sd reset max: 5
3303,INFO, sysConfig | wd enable: 1
3311,INFO, sysConfig | prod log mode: 1
3319,INFO, sysConfig | log filt sd: 1
3328,INFO, sysConfig | log gps sd: 1
3336,INFO, sysConfig | gps log lvl: 0
3344,INFO, sysConfig | log pow sd: 1
3352,INFO, sysConfig | log nmea sd: 1
3360,INFO, sysConfig | log irid sd: 1
3368,INFO, sysConfig | log fft sd: 1
3377,INFO, sysConfig | log spec sd: 0
3385,INFO, sysConfig | log speca sd: 0
3395,INFO, sysConfig | log dre sd: 1
3405,INFO, sysConfig | log message sd: 1
3416,INFO, sysConfig | statistics mode: 1
3424,INFO, sysConfig | log gmn sd: 1
3432,INFO, sysConfig | min messages period basic: 0
3444,INFO, sysConfig | min messages period full: 0
3454,INFO, sysConfig | gps power lvl: 1
3465,INFO, sysConfig | log gmn 1s: 0
3473,INFO, sysConfig | log bin sd: 0
3481,INFO, sysConfig | message samples basic: 2
3491,INFO, sysConfig | self test: 0
3500,INFO, sysConfig | self test reset max: 2
3508,INFO, sysConfig | vis led enable: 1
3522,INFO, sysConfig | log sst sd: 1
3530,INFO, sysConfig | external hardware reset max: 5
3543,INFO, sysConfig | sst sampling period: 1
3553,INFO, sysConfig | sst n samples to avg: 6
3563,INFO, sysConfig | partition thresh bin: 7
3573,INFO, sysConfig | gps sleep enable: 1
3581,INFO, sysConfig | idle checkin period: 0
3592,INFO, sysConfig | bridge enable: 1
3602,INFO, sysConfig | log smdata sd: 1
3852,INFO,External hw available: 00000001
3883,INFO,SST initialized
4036,INFO,powerData | solV: 7.45
4063,INFO,powerData | solI: 0.03
4081,INFO,powerData | battV: 0.02
4102,INFO,powerData | battI: -0.01
4122,INFO,powerData | busV: 3.67
4141,INFO,powerData | busI: 0.05
4161,INFO,powerData | BQ status reg: 133
4182,INFO,powerData | Fault reg: 5
4202,INFO,powerData | Charge status: 0
4222,INFO,powerData | DPM status: 0
4249,INFO,Loaded OP MODE: 40962
